Country,State,County,Date,Confirmed,Deaths,Recovered,Confirmed_New,Deaths_New,Recovered_New
Algeria,n/a,n/a,03-03-2020,5.0,0.0,0.0,2.0,0.0,0.0
Algeria,n/a,n/a,03-04-2020,12.0,0.0,0.0,7.0,0.0,0.0
Algeria,n/a,n/a,03-05-2020,12.0,0.0,0.0,0.0,0.0,0.0
Algeria,n/a,n/a,03-06-2020,17.0,0.0,0.0,5.0,0.0,0.0
Algeria,n/a,n/a,03-07-2020,17.0,0.0,0.0,0.0,0.0,0.0
Algeria,n/a,n/a,03-08-2020,19.0,0.0,0.0,2.0,0.0,0.0
Algeria,n/a,n/a,03-09-2020,20.0,0.0,0.0,1.0,0.0,0.0
Algeria,n/a,n/a,03-10-2020,20.0,0.0,0.0,0.0,0.0,0.0
Algeria,n/a,n/a,03-11-2020,20.0,0.0,0.0,0.0,0.0,0.0
Algeria,n/a,n/a,03-12-2020,24.0,1.0,8.0,4.0,1.0,8.0
Algeria,n/a,n/a,03-13-2020,26.0,2.0,8.0,2.0,1.0,0.0
Algeria,n/a,n/a,03-14-2020,37.0,3.0,12.0,11.0,1.0,4.0
Algeria,n/a,n/a,03-15-2020,48.0,4.0,12.0,11.0,1.0,0.0
Algeria,n/a,n/a,03-16-2020,54.0,4.0,12.0,6.0,0.0,0.0
Algeria,n/a,n/a,03-17-2020,60.0,4.0,12.0,6.0,0.0,0.0
Algeria,n/a,n/a,03-18-2020,74.0,7.0,12.0,14.0,3.0,0.0
Algeria,n/a,n/a,03-19-2020,87.0,9.0,32.0,13.0,2.0,20.0
Algeria,n/a,n/a,03-20-2020,90.0,11.0,32.0,3.0,2.0,0.0
Algeria,n/a,n/a,03-21-2020,139.0,15.0,32.0,49.0,4.0,0.0
Algeria,n/a,n/a,03-22-2020,201.0,17.0,65.0,62.0,2.0,33.0
Algeria,n/a,n/a,03-23-2020,230.0,17.0,65.0,29.0,0.0,0.0
Algeria,n/a,n/a,03-24-2020,264.0,19.0,24.0,34.0,2.0,-41.0
Algeria,n/a,n/a,03-25-2020,302.0,21.0,65.0,38.0,2.0,41.0
Algeria,n/a,n/a,03-26-2020,367.0,25.0,29.0,65.0,4.0,-36.0
Algeria,n/a,n/a,03-27-2020,409.0,26.0,29.0,42.0,1.0,0.0
Algeria,n/a,n/a,03-28-2020,454.0,29.0,31.0,45.0,3.0,2.0
Andorra,n/a,n/a,03-02-2020,1.0,0.0,0.0,,,
Andorra,n/a,n/a,03-03-2020,1.0,0.0,0.0,0.0,0.0,0.0
Andorra,n/a,n/a,03-04-2020,1.0,0.0,0.0,0.0,0.0,0.0
Andorra,n/a,n/a,03-05-2020,1.0,0.0,0.0,0.0,0.0,0.0
Andorra,n/a,n/a,03-06-2020,1.0,0.0,0.0,0.0,0.0,0.0
Andorra,n/a,n/a,03-07-2020,1.0,0.0,0.0,0.0,0.0,0.0
Andorra,n/a,n/a,03-08-2020,1.0,0.0,0.0,0.0,0.0,0.0
Andorra,n/a,n/a,03-09-2020,1.0,0.0,0.0,0.0,0.0,0.0
Andorra,n/a,n/a,03-10-2020,1.0,0.0,0.0,0.0,0.0,0.0
Andorra,n/a,n/a,03-11-2020,1.0,0.0,0.0,0.0,0.0,0.0
Andorra,n/a,n/a,03-12-2020,1.0,0.0,1.0,0.0,0.0,1.0
Andorra,n/a,n/a,03-13-2020,1.0,0.0,0.0,0.0,0.0,-1.0
Andorra,n/a,n/a,03-14-2020,1.0,0.0,1.0,0.0,0.0,1.0
Andorra,n/a,n/a,03-15-2020,1.0,0.0,1.0,0.0,0.0,0.0
Andorra,n/a,n/a,03-16-2020,2.0,0.0,1.0,1.0,0.0,0.0
Andorra,n/a,n/a,03-17-2020,39.0,0.0,1.0,37.0,0.0,0.0
Andorra,n/a,n/a,03-18-2020,39.0,0.0,1.0,0.0,0.0,0.0
Andorra,n/a,n/a,03-19-2020,53.0,0.0,1.0,14.0,0.0,0.0
Andorra,n/a,n/a,03-20-2020,75.0,0.0,1.0,22.0,0.0,0.0
Andorra,n/a,n/a,03-21-2020,88.0,0.0,1.0,13.0,0.0,0.0
Andorra,n/a,n/a,03-22-2020,113.0,1.0,1.0,25.0,1.0,0.0
Andorra,n/a,n/a,03-23-2020,133.0,1.0,1.0,20.0,0.0,0.0
Andorra,n/a,n/a,03-24-2020,164.0,1.0,1.0,31.0,0.0,0.0
Andorra,n/a,n/a,03-25-2020,188.0,1.0,1.0,24.0,0.0,0.0
Andorra,n/a,n/a,03-26-2020,224.0,3.0,1.0,36.0,2.0,0.0
Andorra,n/a,n/a,03-27-2020,267.0,3.0,1.0,43.0,0.0,0.0
Andorra,n/a,n/a,03-28-2020,308.0,3.0,1.0,41.0,0.0,0.0
Angola,n/a,n/a,03-20-2020,1.0,0.0,0.0,,,
Angola,n/a,n/a,03-21-2020,2.0,0.0,0.0,1.0,0.0,0.0
Angola,n/a,n/a,03-22-2020,2.0,0.0,0.0,0.0,0.0,0.0
Angola,n/a,n/a,03-23-2020,3.0,0.0,0.0,1.0,0.0,0.0
Angola,n/a,n/a,03-24-2020,3.0,0.0,0.0,0.0,0.0,0.0
Angola,n/a,n/a,03-25-2020,3.0,0.0,0.0,0.0,0.0,0.0
Angola,n/a,n/a,03-26-2020,4.0,0.0,0.0,1.0,0.0,0.0
Angola,n/a,n/a,03-27-2020,4.0,0.0,0.0,0.0,0.0,0.0
Angola,n/a,n/a,03-28-2020,5.0,0.0,0.0,1.0,0.0,0.0
Antigua and Barbuda,n/a,n/a,03-13-2020,1.0,0.0,0.0,,,
Antigua and Barbuda,n/a,n/a,03-14-2020,1.0,0.0,0.0,0.0,0.0,0.0
Antigua and Barbuda,n/a,n/a,03-15-2020,1.0,0.0,0.0,0.0,0.0,0.0
Antigua and Barbuda,n/a,n/a,03-16-2020,1.0,0.0,0.0,0.0,0.0,0.0
Antigua and Barbuda,n/a,n/a,03-17-2020,1.0,0.0,0.0,0.0,0.0,0.0
Antigua and Barbuda,n/a,n/a,03-18-2020,1.0,0.0,0.0,0.0,0.0,0.0
Antigua and Barbuda,n/a,n/a,03-19-2020,1.0,0.0,0.0,0.0,0.0,0.0
Antigua and Barbuda,n/a,n/a,03-20-2020,1.0,0.0,0.0,0.0,0.0,0.0
Antigua and Barbuda,n/a,n/a,03-21-2020,1.0,0.0,0.0,0.0,0.0,0.0
Antigua and Barbuda,n/a,n/a,03-22-2020,1.0,0.0,0.0,0.0,0.0,0.0
Antigua and Barbuda,n/a,n/a,03-23-2020,3.0,0.0,0.0,2.0,0.0,0.0
Antigua and Barbuda,n/a,n/a,03-24-2020,3.0,0.0,0.0,0.0,0.0,0.0
Antigua and Barbuda,n/a,n/a,03-25-2020,3.0,0.0,0.0,0.0,0.0,0.0
